male,Mr.,Brian,Garcia,3133 Carling Avenue,Ottawa,ON,K1Z 7B5,CA,Canada,613-867-6782,1932-07-01
male,Mr.,Roger,Slocumb,2187 Royal Avenue,New Westminster,BC,V3L 5H1,CA,Canada,778-861-8153,1955-05-10
female,Mrs.,Elenor,Cobb,1629 Main St,Oxbow,SK,S0C 2B0,CA,Canada,306-485-2808,1956-05-27
male,Mr.,William,Williams,4553 Saskatchewan Dr,Quebec,QC,S4P 3Y2,CA,Canada,418-681-0391,1984-11-17
female,Mrs.,Mary,Phillips,3948 Danforth Avenue,Toronto,ON,M4K 1A6,CA,Canada,416-406-6887,1945-02-17
male,Mr.,Joseph,Homan,2686 Dufferin Street,Toronto,ON,M6H 4B6,CA,Canada,416-536-3481,1970-06-14
female,Ms.,Cora,Phillips,3276 Ste. Catherine Ouest,Montreal,QC,H3B 4W5,CA,Canada,514-788-7777,1944-09-11
female,Mrs.,Jessica,Jarvis,433 Halsey Avenue,Toronto,ON,M3B 2W6,CA,Canada,416-457-9843,1961-12-16
female,Mrs.,Kari,Rhodes,856 Thurston Dr,Ottawa,ON,K1G 0Z2,CA,Canada,613-884-3968,1954-02-28
male,Dr.,Charles,Glover,4825 Jade St,West Vancouver,BC,V7V 1Y8,CA,Canada,604-926-0038,1928-09-04
female,Mrs.,Lisa,Lucas,4794 Queens Bay,Kaslo,BC,V0G 1K0,CA,Canada,250-366-7718,1981-08-14
female,Mrs.,Darcy,Day,3748 Charing Cross Rd,Chatham,ON,N7M 2G9,CA,Canada,519-352-9378,1940-06-24
female,Ms.,Melva,Stauffer,3429 Yonge Street,Toronto,ON,M4W 1J7,CA,Canada,416-983-0840,1963-10-29
female,Ms.,Margaret,Waters,853 Brew Creek Rd,Port Hardy,BC,V0N 2P0,CA,Canada,250-969-8059,1940-02-20
male,Mr.,Marcos,Newsom,913 St-Jerome Street,St Jerome,QC,S4P 3Y2,CA,Canada,450-431-7654,1947-03-07
male,Mr.,Herbert,Wittig,4126 Tolmie St,Vancouver,BC,V6B 6L8,CA,Canada,604-678-3451,1992-03-14
female,Dr.,Maria,Lugo,3637 Birkett Lane,Brantford,ON,N3T 2Z8,CA,Canada,519-770-4710,1943-08-21
female,Ms.,Paula,Morris,4325 James Street,St Catharines,ON,L2R 3H6,CA,Canada,905-682-4036,1954-10-22
female,Mrs.,Nettie,Salerno,1893 rue des _‹glises Est,Lac Du Cerf,QC,J0W 1S0,CA,Canada,819-597-8035,1990-06-10
male,Mr.,William,Harry,1684 Rue King,Sherbrooke,QC,J1H 1R4,CA,Canada,819-822-9569,1950-08-29
female,Ms.,Mary,Barone,4617 Park Ct,Peers,AB,T0E 1W0,CA,Canada,780-693-3485,1940-08-07
male,Mr.,Roberto,Davin,3965 rue Garneau,Quebec,QC,G1V 3V5,CA,Canada,418-654-6629,1931-04-04
male,Mr.,Charles,Smith,4469 Hastings Street,Vancouver,BC,V6C 1B4,CA,Canada,604-618-7647,1970-12-07
male,Mr.,Mark,Warren,1159 Churchill Plaza,Sault Ste Marie,ON,P6A 1Z2,CA,Canada,705-253-4371,1961-09-10
male,Mr.,Michael,Matthies,629 Carlson Road,Prince George,BC,V2L 5E5,CA,Canada,250-640-7170,1993-10-24
female,Mrs.,Marianne,Paradiso,1268 Ren_Ÿ-L_Ÿvesque Blvd,Montreal,QC,H3B 4W8,CA,Canada,514-993-2322,1968-09-24
female,Ms.,Maggie,Howe,4406 Reserve St,Seeleys Bay,ON,K0H 2N0,CA,Canada,613-387-6791,1953-06-06
female,Mrs.,Danyelle,Ramsey,111 Reserve St,Carnarvon,ON,K0M 1J0,CA,Canada,705-489-9737,1952-09-16
male,Mr.,Anthony,Vargas,759 Blue Rocks Road,Lunenburg,NS,B0J 2C0,CA,Canada,902-640-7596,1966-07-31
male,Mr.,Thomas,Steele,344 Scotts Lane,Lake Cowichan,BC,V0R 2G0,CA,Canada,250-749-7972,1973-09-03
female,Dr.,Donna,Rubino,186 Galts Ave,Red Deer,AB,T4N 2A6,CA,Canada,403-314-0088,1958-04-08
male,Mr.,Patrick,Wilbert,1994 Adelaide St,Toronto,ON,M5H 1P6,CA,Canada,416-352-6001,1982-12-24
female,Mrs.,Charlotte,Napier,258 George Street,Peterborough,ON,K9H 2L1,CA,Canada,705-312-5089,1979-09-20
female,Mrs.,Mildred,McNicholas,1902 Barton Street,Hamilton,ON,L8R 1H8,CA,Canada,905-667-8397,1971-04-16
male,Mr.,Preston,Hayden,1428 Holdom Avenue,Surrey,BC,V3T 4Y5,CA,Canada,604-957-4770,1958-12-11
male,Mr.,Walter,Irwin,69 A Avenue,Edmonton,AB,T5J 0K7,CA,Canada,780-423-3891,1982-06-13
female,Mrs.,Frances,Welch,121 Robson St,Vancouver,BC,V6B 3K9,CA,Canada,604-660-4939,1986-04-23
male,Mr.,Frederick,Weingartner,3985 Scarth Street,Montreal,QC,S4P 3Y2,CA,Canada,514-487-7190,1958-03-25
male,Mr.,James,Pate,312 47th Avenue,Wandering River,AB,T0A 3M0,CA,Canada,780-771-4319,1963-03-01
male,Mr.,Mark,Roberson,370 Noble Rd,Quadra Island,BC,V0P 1N0,CA,Canada,250-285-2526,1975-05-07
male,Mr.,Paul,Fowler,1724 Roger Street,Port Alberni,BC,V9Y 2A4,CA,Canada,250-730-0493,1932-09-14
male,Dr.,Leslie,Ward,4664 Heatherleigh,Cooksville,ON,L5A 1V9,CA,Canada,905-241-0453,1990-09-25
female,Ms.,Kathryn,Hughes,808 Parkdale Ave,Cornwall,ON,K6H 6Y4,CA,Canada,613-363-3697,1950-03-31
male,Mr.,James,Bay,1639 Dominion St,Morrisburg,ON,K0C 1X0,CA,Canada,613-543-1035,1960-04-08
male,Dr.,Timothy,Reed,2836 rue Saint-Antoine,Granby,QC,J2G 9J6,CA,Canada,450-330-3358,1973-01-10
female,Ms.,Courtney,Shelley,2954 rue de la Gaucheti_Ère,Montreal,QC,H3B 2M3,CA,Canada,514-393-1209,1970-11-27
male,Mr.,Anthony,Matthews,2143 49th Avenue,Kimmirut,NU,X0A 0N0,CA,Canada,867-939-0496,1937-09-25
female,Mrs.,Marie,Fletcher,2673 49th Avenue,Hall Beach,NU,X0A 0K0,CA,Canada,867-928-0587,1969-11-18
female,Ms.,Shelly,Guzman,2607 Adelaide St,Toronto,ON,M5H 1P6,CA,Canada,416-587-9722,1929-07-20
female,Ms.,Ina,Pietrzak,101 St Marys Rd,Winnipeg,MB,R3B 3K6,CA,Canada,204-880-9434,1935-09-20
male,Mr.,Daniel,Kaufmann,911 Stum Lake Road,Nimpo Lake,BC,V0L 1R0,CA,Canada,250-742-9581,1978-12-31
male,Mr.,Frank,Abbey,4811 Toy Avenue,Ajax Pickering,ON,L1W 3N9,CA,Canada,905-391-9260,1932-03-28
female,Mrs.,Stephanie,Smith,3892 Calgary Avenue,Penticton,BC,V2A 2T6,CA,Canada,250-496-2862,1981-02-03
female,Ms.,Melinda,Horst,3396 St Jean Baptiste St,Lac Frontiere,QC,G0R 1T0,CA,Canada,418-245-2620,1959-05-01
female,Mrs.,Jennifer,Turner,2245 Lynden Road,Brechin,ON,L0K 1B0,CA,Canada,705-484-0656,1988-10-28
female,Ms.,Kristin,Jenkins,1836 Islington Ave,Toronto,ON,M8V 3B6,CA,Canada,416-705-1091,1983-01-19
male,Mr.,Angel,Boyles,1499 A Avenue,Edmonton,AB,T5J 0K7,CA,Canada,780-917-2107,1961-01-01
male,Mr.,John,Vogt,4847 Carlson Road,Prince George,BC,V2L 5E5,CA,Canada,250-561-9476,1932-08-18
male,Mr.,Travis,Cox,770 chemin Georges,St Felix De Valois,QC,J0K 2M0,CA,Canada,450-889-9057,1967-09-05
male,Mr.,Johnny,Davis,3396 Park Ct,Grande Cache,AB,T0E 0Y0,CA,Canada,780-827-4561,1947-07-11
male,Dr.,Robert,Adams,2042 Nelson Street,Severn Bridge,ON,P0E 1N0,CA,Canada,705-689-8852,1944-11-07
female,Mrs.,Christina,Ross,4067 rue Saint-Antoine,St Hyacinthe,QC,J2S 2T3,CA,Canada,450-501-1288,1948-08-08
female,Mrs.,Dorothy,Oliphant,411 Ontario St,St Catharines,ON,L2N 1S8,CA,Canada,905-380-8493,1985-02-16
male,Mr.,Daniel,Wade,4008 rue Ontario Ouest,Montreal,QC,H2X 1Y8,CA,Canada,514-841-0305,1967-10-23
female,Ms.,Shirley,Yokum,4628 Robson St,Vancouver,BC,V6B 3K9,CA,Canada,604-650-0529,1965-01-26
male,Mr.,Marshall,White,4121 Broadmoor Blvd,Sherwood Park,AB,T8A 1V6,CA,Canada,780-662-0556,1973-02-02
female,Mrs.,Mary,Bailey,750 Rue De La Gare,La Dore,QC,G8J 1A8,CA,Canada,418-256-1885,1951-06-15
male,Mr.,Todd,Howard,73 40th Street,Calgary,AB,T2M 0G6,CA,Canada,403-276-7476,1940-02-11
male,Mr.,Roy,Spears,2563 184th Street,Edmonton,AB,T5J 2R4,CA,Canada,780-718-4295,1969-09-15
female,Ms.,Kathleen,Allen,4720 Mill Street,Mitchell,ON,N0K 1N0,CA,Canada,519-348-3238,1939-01-07
male,Mr.,Billy,Gregory,2137 Fallon Drive,Cargill,ON,N0G 1J0,CA,Canada,519-366-6956,1965-05-16
female,Mrs.,Geraldine,Downs,2335 Mesa Vista Drive,Douglas Lake,BC,V0K 2B0,CA,Canada,250-350-5103,1931-05-25
male,Dr.,Loren,Brooker,971 11th Ave,Calgary,AB,T2P 1M6,CA,Canada,403-298-5743,1932-10-17
male,Mr.,Michael,Wren,3913 Yonge Street,Toronto,ON,M4W 1J7,CA,Canada,416-327-6480,1966-08-09
female,Ms.,Martha,Diaz,4133 Merton Street,Toronto,ON,M1L 3K7,CA,Canada,416-420-7724,1936-04-12
female,Ms.,Shanell,Diaz,2897 Roger Street,Victoria,BC,V9B 1X2,CA,Canada,250-474-1597,1955-05-23
male,Mr.,Elias,Dunlap,4301 Fourth Avenue,Calgary,AB,T2P 0H3,CA,Canada,403-619-6362,1981-01-21
female,Ms.,Eugenia,Cortez,3086 St. John Street,Alameda,SK,S4P 3Y2,CA,Canada,306-489-0600,1993-01-26
male,Mr.,Casey,Bedard,4398 Reserve St,Golden Lake,ON,K0J 1X0,CA,Canada,613-625-6869,1951-08-17
male,Mr.,Bruce,Weaver,1078 rue des _‹glises Est,L'avenir,QC,J0C 1B0,CA,Canada,819-394-1844,1975-06-23
male,Mr.,Joseph,Jackson,3009 St. Paul Street,Niagara Falls,ON,L2E 4E6,CA,Canada,905-353-7060,1935-08-21
female,Dr.,Marie,Dotson,3677 Kennedy Rd,Lindsay,ON,K9V 4A4,CA,Canada,705-340-4701,1971-02-07
female,Mrs.,Gloria,Perry,3751 Orenda Rd,Brampton,ON,L6W 1Z2,CA,Canada,905-796-0631,1976-11-27
male,Mr.,Oliver,Whiting,3245 Nootka Street,Vancouver,BC,V5M 3M5,CA,Canada,778-834-0133,1986-08-24
female,Mrs.,Mary,Walker,4119 5th Avenue,Grimshaw,AB,T0H 1W0,CA,Canada,780-332-8254,1958-01-28
female,Ms.,Willie,Jimenez,1880 Birkett Lane,Brantford,ON,N3T 2Z8,CA,Canada,519-753-4418,1972-04-26
male,Mr.,Coleman,Perez,4786 Wyecroft Road,Snelgrove,ON,L7A 1E6,CA,Canada,905-840-9440,1929-01-08
male,Mr.,Richard,Gardner,2375 rue Levy,Montreal,QC,H3C 5K4,CA,Canada,514-918-1877,1947-09-17
female,Ms.,Nina,Harrington,1469 St Marys Rd,Winnipeg,MB,R3C 4C6,CA,Canada,204-480-0402,1949-06-06
female,Ms.,Rose,Bosarge,3446 rue Ontario Ouest,Montreal,QC,H2X 1Y8,CA,Canada,514-844-3564,1990-03-22
female,Ms.,Donna,Brady,3940 Baker Street,Cobourg,ON,N0N 0N0,CA,Canada,905-376-4210,1953-11-13
male,Mr.,Steven,Wagner,3291 3rd Avenue,Medicine Hat,AB,T1A 7E4,CA,Canada,403-977-2292,1968-01-27
male,Mr.,Larry,Lee,3577 Gateway Blvd,Edmonton,AB,T6H 1J5,CA,Canada,780-436-4339,1958-04-07
male,Mr.,Henry,Marsh,792 Fourth Avenue,Calgary,AB,T2P 0H3,CA,Canada,403-606-1581,1954-06-21
male,Mr.,James,Rounds,931 Port Washington Road,Olds,AB,T0M 1P0,CA,Canada,403-507-7499,1936-06-10
female,Ms.,Barbara,Madigan,134 Ross Street,Smiths Falls,ON,K7A 1C2,CA,Canada,613-206-4687,1935-08-18
male,Mr.,John,Quezada,1181 5th Avenue,Nampa,AB,T0H 2R0,CA,Canada,780-322-0905,1961-03-20
male,Mr.,Tony,Dolan,2090 Eglinton Avenue,Toronto,ON,M4P 1A6,CA,Canada,416-402-2276,1990-05-11
female,Ms.,Maria,Legg,3144 St. John Street,Creelman,SK,S4P 3Y2,CA,Canada,306-433-9782,1981-12-26
female,Mrs.,Joanne,Loudermilk,2128 Robson St,Vancouver,BC,V6B 3K9,CA,Canada,604-974-1687,1961-11-26
female,Mrs.,Gloria,Johnson,4798 Davis Drive,Markham,ON,L3P 2M4,CA,Canada,905-471-5199,1953-12-10
male,Mr.,Joel,Haberman,4816 rue Fournier,St-Jerome,QC,J7Z 5T3,CA,Canada,450-675-0978,1977-08-01
male,Mr.,Gary,Woods,1168 Adelaide St,Toronto,ON,M5H 1P6,CA,Canada,416-350-2079,1982-01-05
female,Ms.,Sonia,Rice,2456 MacLaren Street,Ottawa,ON,K1P 5M7,CA,Canada,613-563-2962,1984-07-08
male,Mr.,James,Harnois,4545 Glover Road,Langley,BC,V3A 1Z3,CA,Canada,604-539-8041,1964-03-26
female,Mrs.,Gracie,Alexander,3186 Pitt St,Cornwall,ON,K6J 3R2,CA,Canada,613-577-1382,1959-05-20
male,Mr.,Cornelius,Clyne,953 rue Garneau,Quebec,QC,G1V 3V5,CA,Canada,418-559-4097,1935-04-08
female,Ms.,Mary,Hanson,4497 Bridgeport Rd,Hamilton,ON,L9A 4V3,CA,Canada,905-574-0639,1962-09-07
male,Mr.,Rashad,Crockett,195 Dufferin Street,Toronto,ON,M6H 4B6,CA,Canada,416-536-5874,1952-02-26
female,Mrs.,Margaret,Ginyard,905 rue Saint-Antoine,Drummondville,QC,J2B 1G6,CA,Canada,819-818-6220,1981-04-08
female,Mrs.,Sheri,Board,2090 De la Providence Avenue,Gatineau,QC,J8P 8A5,CA,Canada,819-439-5094,1956-05-18
female,Mrs.,Dana,Reid,3530 Kinchant St,Kamloops,BC,V2C 5A5,CA,Canada,250-573-5054,1960-06-15
female,Ms.,Carrie,Berrios,2327 Weir Crescent,Toronto,ON,M1E 3T8,CA,Canada,416-995-1051,1979-06-10
female,Dr.,Carol,Fuentes,3616 Bank St,Ottawa,ON,K1H 7Z1,CA,Canada,613-818-8411,1936-12-26
male,Mr.,David,Williams,957 Brew Creek Rd,Port Mellon,BC,V0N 2S0,CA,Canada,604-884-7661,1943-11-22
male,Mr.,Darryl,Carter,2087 rue Ontario Ouest,Montreal,QC,H2X 1Y8,CA,Canada,514-350-6132,1941-07-22
female,Ms.,Christine,Belair,360 Terry Fox Dr,Foam Lake,SK,S4P 3Y2,CA,Canada,306-272-0995,1935-03-25
male,Mr.,Richard,Drew,4577 Black Avon Road,Heatherton,NS,B0H 1R0,CA,Canada,902-572-4914,1990-11-20
female,Ms.,Paola,Glisson,2580 Garafraxa St,Stokes Bay,ON,N0H 2M0,CA,Canada,519-592-6177,1949-07-25
male,Mr.,Donald,Clayton,371 Alaska Hwy,Fort Nelson,BC,V0C 1C0,CA,Canada,250-233-4968,1986-03-26
male,Mr.,Peter,Schuldt,2360 Alaska Hwy,Montney,BC,V0C 1Y0,CA,Canada,250-827-6856,1941-01-23
female,Mrs.,Elizabeth,Ackles,3902 St. John Street,Weldon,SK,S4P 3Y2,CA,Canada,306-887-3782,1935-08-07
female,Mrs.,Tracy,McMullin,37 Yonge Street,Toronto,ON,M4W 1J7,CA,Canada,416-967-7440,1968-11-05
male,Mr.,Michael,Fitchett,3322 Merivale Road,Kanata,ON,K2K 1L9,CA,Canada,613-592-7937,1956-07-01
female,Mrs.,Rosetta,Walker,1697 Eglinton Avenue,Toronto,ON,M4P 1A6,CA,Canada,416-517-4185,1954-02-18
male,Dr.,Arthur,Cottone,466 St Jean Baptiste St,Cap Chat,QC,G0J 1E0,CA,Canada,418-786-2310,1930-03-09
male,Mr.,Alan,Hester,2646 Tanner Street,Vancouver,BC,V5R 2T4,CA,Canada,604-434-4252,1935-05-24
female,Ms.,Christina,Schaefer,4955 Horner Ave,Toronto,ON,M8W 4Y4,CA,Canada,647-430-1124,1952-02-01
male,Mr.,John,Moore,1268 Pape Ave,Toronto,ON,M4E 2V5,CA,Canada,416-909-7661,1952-12-15
male,Mr.,Saul,Hernandez,3369 Wascana Parkway,Regina,SK,S4S 2R3,CA,Canada,306-585-7206,1963-09-05
female,Mrs.,Joyce,Moreland,4429 Woodvale Drive,Glencoe,ON,N0L 1M0,CA,Canada,519-287-3325,1945-06-04
female,Dr.,Dolores,Kerr,1942 chemin Hudson,Montreal,QC,H4J 1M9,CA,Canada,514-222-3094,1944-07-23
male,Mr.,James,Lyles,2831 Royal Avenue,New Westminster,BC,V3L 5H1,CA,Canada,778-885-6902,1930-11-13
female,Mrs.,Chanel,Gordon,4560 Fourth Avenue,Calgary,AB,T2P 0H3,CA,Canada,403-615-4314,1928-12-15
female,Mrs.,Sally,Peak,371 Richmond Street,Oshawa,ON,S4P 3Y2,CA,Canada,905-433-3306,1971-06-25
female,Mrs.,Hortense,Cephas,1359 Township Rd,Lloydminster,AB,T9V 0L9,CA,Canada,780-763-0056,1931-01-21
female,Ms.,Rebecca,Hughes,349 Brand Road,Swift Current,SK,S7K 1W8,CA,Canada,306-774-1394,1992-11-21
male,Mr.,David,Kurtz,4753 Roger Street,Courtenay,BC,V9N 2J6,CA,Canada,250-207-8863,1945-03-30
female,Ms.,Lynette,Gregory,2218 Brand Road,Saskatoon,SK,S7K 1W8,CA,Canada,306-260-6356,1976-11-02
female,Ms.,Nikole,Temple,1448 Derry Rd,Malton,ON,L4T 1A8,CA,Canada,905-405-5133,1970-08-27
female,Ms.,Candice,Cook,472 Cassells St,North Bay,ON,P1B 2Y7,CA,Canada,705-845-4263,1986-12-19
female,Ms.,Mary,Manno,3074 Orenda Rd,Brampton,ON,L6W 1Z2,CA,Canada,905-874-3555,1994-03-29
male,Mr.,Earl,Sikorski,3299 Bayfield St,Barrie,ON,L4M 4S7,CA,Canada,705-794-0344,1952-04-22
male,Mr.,Terry,David,1271 Holdom Avenue,Surrey,BC,V3T 4Y5,CA,Canada,604-951-8941,1975-07-02
female,Dr.,Gretchen,Ashbrook,4975 rue des _‹glises Est,Grand Remous,QC,J0W 1E0,CA,Canada,819-438-2938,1992-04-17
male,Mr.,Michael,Martin,3191 Bloor Street,Andrew,AB,T0B 0C0,CA,Canada,780-365-7868,1950-09-18
female,Mrs.,Alma,Wilson,538 49th Avenue,Hall Beach,NU,X0A 0K0,CA,Canada,867-928-5944,1930-11-12
female,Ms.,Mary,Frisina,2216 St Jean Baptiste St,St Just De Breteniere,QC,G0R 3H0,CA,Canada,418-244-0194,1942-07-12
female,Ms.,Veronica,Fernandez,2339 A Avenue,Edmonton,AB,T5J 0K7,CA,Canada,780-441-3212,1939-06-28
female,Mrs.,Marilyn,Gerhardt,605 Silver Springs Blvd,Calgary,AB,T3E 0K6,CA,Canada,403-685-1019,1980-05-22
female,Mrs.,Debbie,Ashe,4773 Essendene Avenue,Abbotsford,BC,V2S 2H7,CA,Canada,604-855-4015,1929-06-14
male,Mr.,Richard,King,1659 Cornwall Street,Weyburn,SK,S4H 0G6,CA,Canada,306-842-6719,1957-10-27
female,Ms.,Ella,Arsenault,3824 Hastings Street,Vancouver,BC,V6C 1B4,CA,Canada,778-829-5781,1977-12-16
female,Mrs.,Natasha,Martinez,1104 Reserve St,Bridgenorth,ON,K0L 1H0,CA,Canada,705-292-0202,1981-10-01
female,Ms.,Anna,Son,3260 47th Avenue,Tagish,YT,Y0B 1T0,CA,Canada,867-660-5475,1991-12-30
male,Mr.,Joshua,Sampson,3896 Baker Street,London,ON,N0N 0N0,CA,Canada,519-495-5067,1937-03-09
female,Ms.,Sharon,Boswell,4060 C_¬te Joyeuse,Becancour,QC,H0H 0H0,CA,Canada,819-294-1663,1945-03-22
male,Mr.,Charles,Zielke,2147 Bay Street,Toronto,ON,M5J 2R8,CA,Canada,647-887-5791,1970-02-10
male,Mr.,Billy,Filson,4697 Robson St,Vancouver,BC,V6B 3K9,CA,Canada,604-689-4402,1989-11-29
male,Mr.,James,Jarrard,2565 St. Paul Street,Niagara Falls,ON,L2E 4E6,CA,Canada,905-371-1484,1928-08-24
male,Mr.,Nelson,Jeffries,207 Bridgeport Rd,Collingwood,ON,L9Y 1X1,CA,Canada,705-446-3182,1943-04-13
female,Mrs.,Shelia,Howard,648 Paris St,Sudbury,ON,P3E 4N2,CA,Canada,705-507-1429,1959-06-02
male,Mr.,Ray,Hall,4113 chemin Hudson,Montreal,QC,H4J 1M9,CA,Canada,514-268-5276,1933-11-23
female,Ms.,Andrea,Cruz,2909 Ste. Catherine Ouest,Montreal,QC,H3B 2M1,CA,Canada,514-940-1447,1965-05-24
male,Mr.,Michael,Damato,4833 Blind Bay Road,Westwold,BC,V0E 3B0,CA,Canada,250-375-7234,1950-10-29
female,Ms.,Julie,Madsen,264 Bay Street,Toronto,ON,M5J 2R8,CA,Canada,416-858-2835,1939-08-04
female,Ms.,Sandra,Houpt,1515 Rue De La Gare,Ste Marthe Du Cap La Madeleine,QC,G8T 7V7,CA,Canada,819-609-2681,1976-10-19
female,Mrs.,Debra,Faught,1781 Old Spallumcheen Rd,Hope,BC,V0X 1L0,CA,Canada,604-860-3598,1937-11-11
male,Mr.,Dave,Coleman,1419 Nelson Street,Blind River,ON,P0R 1B0,CA,Canada,705-356-9129,1946-08-16
male,Mr.,Gregory,Robles,2060 Riedel Street,Fort Mcmurray,AB,T9H 3J9,CA,Canada,780-747-5875,1951-02-04
male,Mr.,Angel,Baker,105 rue de la Gaucheti_Ère,Montreal,QC,H3B 2M3,CA,Canada,514-594-1279,1968-03-06
male,Mr.,Ricky,Rayborn,1587 Carling Avenue,Ottawa,ON,K1Z 7B5,CA,Canada,613-601-7025,1948-01-08
female,Ms.,Robin,Ramirez,209 Bank St,Ottawa,ON,K1H 7Z1,CA,Canada,613-739-0772,1963-06-24
male,Mr.,Joseph,Howell,3994 St George Street,Vancouver,BC,V5T 1Z7,CA,Canada,604-829-5412,1962-09-12
female,Mrs.,Corie,Thompson,3506 Baker Street,London,ON,N0N 0N0,CA,Canada,519-642-4790,1947-05-15
male,Mr.,David,Acosta,2221 Montreal Road,Ottawa,ON,K1L 6C7,CA,Canada,613-744-0421,1984-05-10
female,Mrs.,Jo,Mullins,3020 St Jean Baptiste St,Clova,QC,G0X 3M0,CA,Canada,819-662-9147,1990-07-17
male,Mr.,Alan,Blazer,203 Rayborn Crescent,St Albert,AB,T8N 1C7,CA,Canada,780-671-6927,1929-06-26
male,Mr.,Jesse,Necaise,632 Northumberland Street,Elora,ON,N0B 1S0,CA,Canada,519-846-4540,1961-05-02
male,Mr.,Douglas,Pike,1740 boulevard des Laurentides,Trois Rivieres,QC,G9A 5W1,CA,Canada,819-384-4236,1973-08-18
male,Mr.,Brian,Haddock,783 Venture Place,Smith,AB,T0G 2B0,CA,Canada,780-829-7791,1950-05-03
female,Mrs.,Sylvia,Cabral,1896 rue des _‹glises Est,Lac Du Cerf,QC,J0W 1S0,CA,Canada,819-597-0662,1993-10-31
male,Mr.,Charles,Skaggs,367 Hyde Park Road,London,ON,N6B 2Y4,CA,Canada,519-963-1385,1928-06-16
female,Ms.,Denice,Mitchell,2477 102nd Avenue,Flatrock,BC,V1G 3C5,CA,Canada,250-781-2027,1951-10-18
male,Mr.,Nathan,Johnson,3337 Robson St,Vancouver,BC,V6B 3K9,CA,Canada,604-806-5671,1960-02-07
female,Ms.,Jeanice,Leader,1618 Hardy Street,Kelowna,BC,V1Y 8H2,CA,Canada,250-212-3359,1956-09-15
male,Mr.,Joseph,Jeffers,1332 River Street,Courtright,ON,N0N 1H0,CA,Canada,519-867-9849,1963-06-12
female,Ms.,Lucille,Marlin,4130 Derry Rd,Malton,ON,L4T 1A8,CA,Canada,416-213-1668,1942-01-03
female,Ms.,Helen,Davis,3674 7th Ave,Calgary,AB,T2P 0W4,CA,Canada,403-530-8041,1966-04-27
male,Mr.,Randal,Peterson,2134 Adelaide St,Toronto,ON,M5H 1P6,CA,Canada,416-814-8272,1978-02-14
female,Mrs.,Betty,Richmond,1284 Maria St,Burlington,ON,L7R 2G6,CA,Canada,905-333-3506,1966-07-03
male,Mr.,John,Serrano,3110 Main St,Broadview,SK,S0G 0K0,CA,Canada,306-696-1248,1947-04-21
male,Mr.,Glenn,Noel,1459 Hardy Street,Kelowna,BC,V1Y 8H2,CA,Canada,250-861-5651,1990-03-31
female,Ms.,Brenda,Ervin,2743 Sheppard Ave,Toronto,ON,M1S 1T4,CA,Canada,416-677-3569,1951-09-16
male,Mr.,Richard,Warrington,142 Gorham Street,London,ON,N0N 0N0,CA,Canada,519-873-6952,1954-11-09
female,Ms.,Monica,Entrekin,1962 Essendene Avenue,Abbotsford,BC,V2S 2H7,CA,Canada,604-302-6218,1950-03-12
male,Mr.,Kyle,Atkins,437 Galts Ave,Red Deer,AB,T4N 2A6,CA,Canada,403-343-4856,1928-05-02
male,Mr.,Brandon,Turner,3651 99th St,Grande Prairie,AB,T8V 0S1,CA,Canada,780-518-8775,1938-12-03
male,Mr.,Edward,Johnson,1006 Wallace Street,Nanaimo,BC,V9R 3A8,CA,Canada,250-816-3850,1990-12-07
male,Mr.,Gary,Garibay,4159 102nd Avenue,Kelowna,BC,V1Y 1P5,CA,Canada,250-864-5252,1939-07-24
female,Mrs.,Celia,Barron,668 Brew Creek Rd,Port Hardy,BC,V0N 2P0,CA,Canada,250-902-4157,1967-03-14
female,Ms.,Susan,Wagner,1804 Pape Ave,Toronto,ON,M4E 2V5,CA,Canada,416-873-0971,1950-09-23
male,Mr.,Stephen,Antonio,1440 Barton Street,Stoney Creek,ON,L8G 2V1,CA,Canada,905-636-3778,1993-09-22
male,Mr.,Terrance,Novotny,834 Wascana Parkway,Regina,SK,S4S 2R3,CA,Canada,306-790-5381,1964-10-29
male,Mr.,David,Spohn,2299 Robson St,Vancouver,BC,V6B 3K9,CA,Canada,604-663-7838,1929-08-01
female,Mrs.,Jennifer,Robinson,90 Pitt St,Cornwall,ON,K6J 3R2,CA,Canada,613-932-5913,1945-11-10
female,Ms.,Amy,Symonds,4842 Wentz Avenue,Saskatoon,SK,S7K 1J6,CA,Canada,306-880-0993,1994-04-14
male,Mr.,George,Padilla,1968 Pine Street,Devon,AB,T0C 1E0,CA,Canada,780-987-7247,1988-12-12
male,Mr.,David,Morrisey,294 Reserve St,Bath,ON,K0H 1G0,CA,Canada,613-352-2732,1964-09-09
male,Mr.,Kelly,Allen,1735 Mesa Vista Drive,Spences Bridge,BC,V0K 2L0,CA,Canada,250-458-3160,1934-07-13
female,Mrs.,Janet,Angle,2019 Jasper Ave,Edmonton,AB,T5J 3N6,CA,Canada,780-964-4866,1971-08-28
female,Ms.,Nancy,Marro,4588 Nelson Street,Weagamow,ON,P0V 2Y0,CA,Canada,807-469-9355,1960-02-07
male,Mr.,Michael,Jensen,1677 Alness Street,Toronto,ON,M3J 2J1,CA,Canada,905-761-4581,1960-06-17
female,Ms.,Bernice,Garrison,881 Sheppard Ave,Toronto,ON,M1S 1T4,CA,Canada,647-292-4787,1936-04-11
male,Dr.,David,Alfaro,543 Blanshard,Victoria,BC,V8W 2H9,CA,Canada,250-818-6966,1953-08-11
